data,categoria,canal_marketing,investimento_mkt,desconto_medio_pct,receita_vendas
2025-07-06,Eletronicos,Email_Marketing,134.57,0.0,3507.55
2025-07-06,Eletronicos,Organico,0.0,13.62,3909.56
2025-07-07,Beleza_Saude,Meta_Ads,325.49,10.06,2439.5
2025-07-07,Eletronicos,Meta_Ads,502.16,5.74,4634.84
2025-07-07,Beleza_Saude,Google_Ads,813.91,13.29,4697.23
2025-07-07,Eletronicos,Google_Ads,781.12,7.72,7192.24
2025-07-08,Eletronicos,Email_Marketing,144.38,17.56,5030.89
2025-07-08,Beleza_Saude,Google_Ads,566.5,11.3,5679.02
2025-07-08,Moda,Google_Ads,822.24,10.36,6361.7
2025-07-08,Eletronicos,TikTok_Ads,595.42,9.72,6639.64
2025-07-08,Beleza_Saude,Google_Ads,734.22,15.6,5236.76
2025-07-09,Esportes,Organico,0.0,9.35,1877.1
2025-07-09,Beleza_Saude,Organico,0.0,19.47,2221.52
2025-07-09,Esportes,Meta_Ads,607.67,19.28,4879.44
2025-07-09,Esportes,Meta_Ads,453.76,15.44,4901.29
2025-07-09,Eletronicos,Email_Marketing,142.49,12.65,3672.18
2025-07-09,Eletronicos,Organico,0.0,10.33,4028.49
2025-07-10,Casa_Decoracao,Meta_Ads,549.29,7.63,4441.29
2025-07-10,Casa_Decoracao,Meta_Ads,472.03,13.94,4538.73
2025-07-10,Beleza_Saude,TikTok_Ads,427.63,11.59,4346.01
2025-07-10,Eletronicos,Google_Ads,478.53,5.54,6094.38
2025-07-10,Moda,Meta_Ads,658.85,11.65,6113.46
2025-07-11,Beleza_Saude,TikTok_Ads,614.66,2.23,3401.97
2025-07-11,Beleza_Saude,Organico,0.0,17.55,2296.92
2025-07-11,Esportes,TikTok_Ads,342.79,12.91,3456.23
2025-07-11,Eletronicos,Meta_Ads,834.06,16.27,6730.6
2025-07-11,Moda,Email_Marketing,179.24,13.36,4330.83
2025-07-12,Esportes,Meta_Ads,769.79,19.89,4679.48
2025-07-12,Beleza_Saude,Google_Ads,622.83,11.88,4034.81
2025-07-12,Esportes,Meta_Ads,613.92,9.32,3942.56
2025-07-12,Moda,TikTok_Ads,603.24,12.38,6587.67
2025-07-12,Moda,Email_Marketing,163.46,18.44,3236.91
2025-07-12,Beleza_Saude,Email_Marketing,122.2,23.1,2615.24
2025-07-13,Esportes,TikTok_Ads,381.36,14.28,4236.71
2025-07-13,Esportes,TikTok_Ads,448.58,0.33,3489.75
2025-07-13,Eletronicos,Meta_Ads,505.72,13.55,6165.18
2025-07-13,Eletronicos,Google_Ads,745.52,20.78,6464.74
2025-07-14,Casa_Decoracao,Organico,0.0,9.29,2015.08
2025-07-14,Eletronicos,Meta_Ads,614.38,19.25,5980.75
2025-07-14,Eletronicos,TikTok_Ads,423.21,12.79,4638.09
2025-07-14,Beleza_Saude,Google_Ads,1000.7,6.59,5571.28
2025-07-14,Casa_Decoracao,Email_Marketing,245.21,6.29,4127.89
2025-07-15,Eletronicos,Google_Ads,1022.41,9.24,5986.46
2025-07-15,Moda,TikTok_Ads,518.28,8.98,5206.31
2025-07-15,Moda,Google_Ads,622.93,8.14,3566.85
2025-07-15,Esportes,Meta_Ads,677.62,11.2,4052.92
2025-07-16,Esportes,Email_Marketing,163.0,10.96,3756.3
2025-07-16,Casa_Decoracao,TikTok_Ads,342.26,0.0,3742.35
2025-07-16,Casa_Decoracao,Google_Ads,671.35,12.81,4166.68
2025-07-16,Esportes,Email_Marketing,221.59,10.07,2867.61
2025-07-16,Moda,Email_Marketing,220.89,16.2,4605.01
2025-07-16,Eletronicos,TikTok_Ads,478.48,12.23,5301.68
2025-07-17,Esportes,Google_Ads,890.98,2.61,3894.19
2025-07-17,Eletronicos,Meta_Ads,371.37,13.95,5830.66
2025-07-17,Casa_Decoracao,Google_Ads,745.22,20.61,6460.69
2025-07-17,Beleza_Saude,Organico,0.0,11.14,1924.58
2025-07-17,Esportes,Meta_Ads,717.27,11.85,4423.52
2025-07-18,Casa_Decoracao,Google_Ads,1138.89,9.59,7267.34
2025-07-18,Moda,Email_Marketing,178.37,8.37,3910.64
2025-07-18,Eletronicos,Meta_Ads,502.35,8.94,4541.83
2025-07-18,Beleza_Saude,Organico,0.0,7.4,2184.81
2025-07-18,Beleza_Saude,Google_Ads,601.2,19.49,4039.03
2025-07-19,Moda,Email_Marketing,109.64,7.22,3409.21
2025-07-19,Eletronicos,TikTok_Ads,335.76,23.77,4896.84
2025-07-19,Moda,Google_Ads,700.21,7.98,6154.05
2025-07-19,Casa_Decoracao,Google_Ads,1232.45,8.48,7972.41
2025-07-19,Moda,Google_Ads,538.82,16.8,6379.46
2025-07-19,Casa_Decoracao,Google_Ads,1090.47,12.66,5652.74
2025-07-20,Esportes,Google_Ads,780.72,7.11,5481.91
2025-07-20,Casa_Decoracao,Meta_Ads,1062.02,12.44,6310.32
2025-07-20,Casa_Decoracao,Meta_Ads,835.27,17.11,6256.68
2025-07-20,Moda,TikTok_Ads,461.45,17.72,4860.52
2025-07-21,Beleza_Saude,Meta_Ads,789.86,7.84,4454.27
2025-07-21,Eletronicos,TikTok_Ads,266.69,19.95,4677.55
2025-07-21,Casa_Decoracao,Meta_Ads,689.17,15.02,6435.54
2025-07-21,Beleza_Saude,Google_Ads,769.22,9.3,5191.11
2025-07-21,Moda,Meta_Ads,858.66,11.15,5215.14
2025-07-21,Moda,Organico,0.0,5.89,3157.93
2025-07-22,Eletronicos,Organico,0.0,13.26,3595.85
2025-07-22,Moda,Organico,0.0,13.76,2261.21
2025-07-22,Eletronicos,Email_Marketing,150.72,15.48,4873.32
2025-07-22,Beleza_Saude,Meta_Ads,510.66,8.59,4999.48
2025-07-22,Casa_Decoracao,Meta_Ads,497.63,17.93,4159.72
2025-07-22,Beleza_Saude,Google_Ads,1026.03,14.71,5869.94
2025-07-23,Eletronicos,Organico,0.0,5.73,4550.67
2025-07-23,Beleza_Saude,TikTok_Ads,553.59,14.78,3804.99
2025-07-23,Moda,TikTok_Ads,594.64,3.38,4257.55
2025-07-23,Casa_Decoracao,Meta_Ads,855.82,15.54,6156.45
2025-07-23,Eletronicos,TikTok_Ads,617.96,17.07,7259.38
2025-07-24,Casa_Decoracao,Email_Marketing,141.85,10.82,3022.34
2025-07-24,Eletronicos,TikTok_Ads,384.96,17.29,4729.57
2025-07-24,Moda,Email_Marketing,144.9,13.47,4170.01
2025-07-24,Beleza_Saude,Email_Marketing,149.6,16.68,3189.51
2025-07-24,Esportes,Organico,0.0,6.55,1835.25
2025-07-25,Eletronicos,Google_Ads,499.24,9.26,4901.07
2025-07-25,Casa_Decoracao,Email_Marketing,139.32,10.26,2757.5
2025-07-25,Casa_Decoracao,Meta_Ads,624.6,15.17,6043.14
2025-07-25,Casa_Decoracao,Organico,0.0,12.03,2752.03
2025-07-25,Moda,Google_Ads,552.84,11.24,4572.28
2025-07-25,Eletronicos,Meta_Ads,804.69,20.76,6523.58
2025-07-26,Esportes,TikTok_Ads,570.42,8.4,4888.71
2025-07-26,Esportes,Google_Ads,598.36,12.86,3148.83
2025-07-26,Beleza_Saude,Email_Marketing,194.0,12.0,2266.51
2025-07-26,Eletronicos,Google_Ads,925.75,20.16,6746.83
2025-07-27,Beleza_Saude,Meta_Ads,597.4,10.67,4023.84
2025-07-27,Eletronicos,Meta_Ads,526.8,10.86,6108.02
2025-07-27,Casa_Decoracao,Email_Marketing,138.14,17.79,3434.55
2025-07-27,Beleza_Saude,Meta_Ads,391.49,14.62,4117.44
2025-07-27,Moda,Email_Marketing,133.7,4.52,3257.87
2025-07-28,Eletronicos,Meta_Ads,648.75,11.55,6124.77
2025-07-28,Casa_Decoracao,Meta_Ads,562.92,8.46,4473.28
2025-07-28,Esportes,TikTok_Ads,627.28,15.12,3700.18
2025-07-28,Casa_Decoracao,Google_Ads,714.17,8.81,3949.64
2025-07-28,Beleza_Saude,Google_Ads,855.06,11.52,7096.83
2025-07-28,Beleza_Saude,Organico,0.0,8.12,1913.93
2025-07-29,Moda,Email_Marketing,133.07,3.97,3486.78
2025-07-29,Moda,Google_Ads,567.4,19.03,4576.61
2025-07-29,Beleza_Saude,Meta_Ads,1132.55,19.34,5958.8
2025-07-29,Moda,Organico,0.0,15.77,3302.86
2025-07-29,Beleza_Saude,Meta_Ads,721.88,18.26,5038.8
2025-07-30,Eletronicos,Google_Ads,1267.73,15.45,9515.11
2025-07-30,Eletronicos,Organico,0.0,15.41,4165.5
2025-07-30,Esportes,Organico,0.0,11.33,2754.01
2025-07-30,Eletronicos,Organico,0.0,11.25,3091.07
2025-07-30,Esportes,Organico,0.0,8.41,2195.64
2025-07-31,Eletronicos,Organico,0.0,11.94,4326.61
2025-07-31,Moda,Google_Ads,668.09,13.66,6544.95
2025-07-31,Esportes,Google_Ads,749.06,21.5,5541.31
2025-07-31,Eletronicos,Organico,0.0,16.25,4046.1
2025-07-31,Eletronicos,Organico,0.0,14.07,3866.53
2025-08-01,Moda,Email_Marketing,105.56,13.07,3743.36
2025-08-01,Beleza_Saude,Meta_Ads,475.57,16.33,3559.88
2025-08-01,Moda,TikTok_Ads,589.83,10.58,4731.17
2025-08-01,Moda,Google_Ads,1028.49,20.94,5025.77
2025-08-02,Casa_Decoracao,TikTok_Ads,485.83,12.66,4206.25
2025-08-02,Moda,Email_Marketing,143.54,4.07,3456.07
2025-08-02,Beleza_Saude,Meta_Ads,755.24,14.47,5958.28
2025-08-02,Casa_Decoracao,Meta_Ads,682.75,14.39,5325.08
2025-08-02,Beleza_Saude,TikTok_Ads,585.94,4.11,3683.16
2025-08-03,Casa_Decoracao,TikTok_Ads,698.36,7.98,6496.1
2025-08-03,Eletronicos,Email_Marketing,165.78,14.64,5381.63
2025-08-03,Esportes,Organico,0.0,8.55,2399.18
2025-08-03,Casa_Decoracao,Google_Ads,710.9,22.47,3645.68
2025-08-03,Casa_Decoracao,Google_Ads,684.98,11.6,5236.73
2025-08-03,Beleza_Saude,Organico,0.0,11.77,2193.52
2025-08-04,Beleza_Saude,Meta_Ads,689.21,7.09,4617.69
2025-08-04,Beleza_Saude,Meta_Ads,465.01,17.46,3965.93
2025-08-04,Eletronicos,TikTok_Ads,359.92,11.56,5731.85
2025-08-04,Eletronicos,Google_Ads,655.11,2.03,6232.6
2025-08-04,Esportes,Organico,0.0,8.03,2524.37
2025-08-04,Moda,Organico,0.0,11.29,3511.34
2025-08-05,Beleza_Saude,Meta_Ads,592.79,13.53,4503.66
2025-08-05,Beleza_Saude,TikTok_Ads,746.57,8.02,5047.94
2025-08-05,Beleza_Saude,Google_Ads,714.37,4.83,6289.95
2025-08-05,Moda,TikTok_Ads,352.3,13.1,3134.55
2025-08-06,Beleza_Saude,Meta_Ads,585.15,9.07,4424.01
2025-08-06,Esportes,Meta_Ads,679.81,15.1,5059.56
2025-08-06,Esportes,Google_Ads,838.04,10.78,5613.88
2025-08-06,Casa_Decoracao,Meta_Ads,860.92,15.23,6529.32
2025-08-07,Beleza_Saude,TikTok_Ads,590.38,11.97,3827.51
2025-08-07,Eletronicos,Email_Marketing,81.5,8.22,3665.6
2025-08-07,Moda,Google_Ads,870.64,13.85,6516.64
2025-08-07,Esportes,Google_Ads,520.65,6.4,3837.56
2025-08-07,Moda,Organico,0.0,10.32,3000.86
2025-08-07,Casa_Decoracao,Email_Marketing,186.58,7.0,2722.61
2025-08-08,Beleza_Saude,Meta_Ads,672.0,13.0,3789.17
2025-08-08,Moda,Meta_Ads,313.96,6.37,4659.48
2025-08-08,Beleza_Saude,Google_Ads,1019.05,11.36,5723.88
2025-08-08,Esportes,Organico,0.0,11.06,2228.7
2025-08-08,Casa_Decoracao,Google_Ads,1141.99,5.82,7009.94
2025-08-09,Casa_Decoracao,Meta_Ads,800.79,7.63,5479.61
2025-08-09,Esportes,Meta_Ads,512.59,12.67,5005.02
2025-08-09,Casa_Decoracao,Google_Ads,956.31,13.11,7119.63
2025-08-09,Esportes,TikTok_Ads,636.02,20.99,5922.26
2025-08-09,Moda,Organico,0.0,16.67,3078.57
2025-08-10,Esportes,Meta_Ads,604.51,17.68,4066.95
2025-08-10,Beleza_Saude,Google_Ads,728.14,10.71,4497.48
2025-08-10,Beleza_Saude,TikTok_Ads,732.82,14.0,5306.06
2025-08-10,Esportes,TikTok_Ads,441.76,16.31,5537.7
2025-08-10,Eletronicos,Google_Ads,816.19,10.83,6940.46
2025-08-10,Beleza_Saude,Meta_Ads,597.67,11.99,4081.16
2025-08-11,Esportes,Meta_Ads,505.94,3.98,4623.25
2025-08-11,Casa_Decoracao,TikTok_Ads,534.37,14.02,3880.34
2025-08-11,Beleza_Saude,Google_Ads,715.55,3.64,4106.88
2025-08-11,Esportes,Meta_Ads,646.28,13.64,4359.24
2025-08-11,Eletronicos,Google_Ads,910.43,11.81,7176.24
2025-08-12,Esportes,Email_Marketing,186.83,9.85,2461.59
2025-08-12,Casa_Decoracao,Email_Marketing,121.09,10.26,3444.54
2025-08-12,Eletronicos,Meta_Ads,643.13,11.07,5200.89
2025-08-12,Beleza_Saude,Meta_Ads,777.64,8.74,4998.46
2025-08-13,Beleza_Saude,Organico,0.0,12.69,2121.48
2025-08-13,Casa_Decoracao,Meta_Ads,404.96,11.41,3442.8
2025-08-13,Moda,Organico,0.0,6.46,2964.19
2025-08-13,Eletronicos,Google_Ads,1133.58,8.37,6567.05
2025-08-14,Casa_Decoracao,Organico,0.0,5.14,2003.48
2025-08-14,Moda,Email_Marketing,111.0,12.43,3865.39
2025-08-14,Esportes,Email_Marketing,99.1,8.07,2269.29
2025-08-14,Eletronicos,Organico,0.0,7.89,3332.09
2025-08-14,Esportes,Email_Marketing,90.11,18.8,3792.33
2025-08-15,Casa_Decoracao,Meta_Ads,663.68,17.99,5333.7
2025-08-15,Beleza_Saude,Email_Marketing,201.23,9.75,2893.87
2025-08-15,Eletronicos,Google_Ads,1046.65,16.47,11077.62
2025-08-15,Eletronicos,TikTok_Ads,512.85,13.0,5563.83
2025-08-15,Eletronicos,Google_Ads,759.19,17.39,7075.42
2025-08-15,Beleza_Saude,TikTok_Ads,399.09,10.12,3658.87
2025-08-16,Casa_Decoracao,Meta_Ads,529.34,14.15,5570.41
2025-08-16,Eletronicos,Google_Ads,492.79,6.52,6346.04
2025-08-16,Moda,Meta_Ads,1064.3,14.88,7764.96
2025-08-16,Beleza_Saude,Email_Marketing,121.45,11.09,2442.72
2025-08-16,Esportes,Meta_Ads,731.63,16.65,5438.63
2025-08-16,Casa_Decoracao,Email_Marketing,179.83,11.86,3889.66
2025-08-17,Beleza_Saude,Meta_Ads,510.0,14.53,4306.99
2025-08-17,Moda,Email_Marketing,177.7,3.33,3456.37
2025-08-17,Moda,TikTok_Ads,550.44,7.06,5207.99
2025-08-17,Casa_Decoracao,Email_Marketing,63.86,11.36,3396.08
2025-08-18,Esportes,Email_Marketing,144.89,10.29,2815.98
2025-08-18,Esportes,TikTok_Ads,480.1,17.06,4216.09
2025-08-18,Beleza_Saude,Meta_Ads,1030.91,12.67,7120.31
2025-08-18,Beleza_Saude,Google_Ads,961.05,11.82,5335.92
2025-08-19,Esportes,TikTok_Ads,541.5,15.51,5440.69
2025-08-19,Esportes,Organico,0.0,9.57,2999.45
2025-08-19,Casa_Decoracao,Email_Marketing,113.43,5.29,3547.3
2025-08-19,Beleza_Saude,TikTok_Ads,649.6,14.16,4712.64
2025-08-19,Beleza_Saude,TikTok_Ads,445.18,13.41,4889.1
2025-08-19,Beleza_Saude,Meta_Ads,688.77,22.83,4437.9
2025-08-20,Eletronicos,TikTok_Ads,497.54,12.33,7382.15
2025-08-20,Casa_Decoracao,Meta_Ads,1039.75,14.66,5591.86
2025-08-20,Eletronicos,Google_Ads,690.24,13.41,7118.1
2025-08-20,Moda,TikTok_Ads,587.3,14.3,5169.03
2025-08-20,Esportes,Email_Marketing,126.14,14.01,3729.51
2025-08-20,Esportes,Meta_Ads,815.74,14.67,6412.36
2025-08-21,Eletronicos,Email_Marketing,136.09,19.32,5646.05
2025-08-21,Eletronicos,Organico,0.0,18.94,4767.64
2025-08-21,Esportes,TikTok_Ads,642.77,22.84,5960.95
2025-08-21,Casa_Decoracao,Google_Ads,372.62,13.61,3065.06
2025-08-21,Beleza_Saude,Email_Marketing,155.68,12.47,2593.84
2025-08-21,Esportes,TikTok_Ads,371.55,9.35,3559.94
2025-08-22,Esportes,Email_Marketing,145.06,16.57,3201.16
2025-08-22,Esportes,TikTok_Ads,445.92,3.01,3507.55
2025-08-22,Casa_Decoracao,Google_Ads,549.59,18.84,4524.74
2025-08-22,Casa_Decoracao,Google_Ads,860.08,10.28,6114.25
2025-08-23,Beleza_Saude,Google_Ads,943.63,11.7,5547.27
2025-08-23,Esportes,Email_Marketing,255.03,14.46,2781.19
2025-08-23,Moda,Email_Marketing,174.58,13.96,3023.21
2025-08-23,Eletronicos,Email_Marketing,160.83,14.65,5413.08
2025-08-23,Eletronicos,Organico,0.0,15.24,4958.5
2025-08-23,Casa_Decoracao,Organico,0.0,5.87,2430.13
2025-08-24,Eletronicos,Email_Marketing,148.16,14.51,5155.92
2025-08-24,Beleza_Saude,Google_Ads,1090.33,5.82,5188.26
2025-08-24,Casa_Decoracao,Organico,0.0,8.44,2071.48
2025-08-24,Beleza_Saude,Organico,0.0,10.2,1889.02
2025-08-24,Moda,TikTok_Ads,372.21,11.39,3347.13
2025-08-25,Esportes,Meta_Ads,626.1,13.32,4247.97
2025-08-25,Eletronicos,Meta_Ads,486.22,2.74,5055.56
2025-08-25,Casa_Decoracao,Organico,0.0,4.59,2757.98
2025-08-25,Eletronicos,TikTok_Ads,609.92,24.26,7791.45
2025-08-25,Moda,Email_Marketing,185.8,13.84,3628.93
2025-08-25,Beleza_Saude,Meta_Ads,788.48,18.24,5529.52
2025-08-26,Moda,Email_Marketing,157.09,10.75,3713.26
2025-08-26,Moda,Google_Ads,699.36,5.87,5686.89
2025-08-26,Casa_Decoracao,TikTok_Ads,747.42,10.55,4500.51
2025-08-26,Esportes,Meta_Ads,961.29,12.23,6880.29
2025-08-26,Casa_Decoracao,Meta_Ads,531.54,12.05,5528.14
2025-08-27,Beleza_Saude,Organico,0.0,13.46,2532.54
2025-08-27,Esportes,Meta_Ads,710.98,20.59,6569.71
2025-08-27,Moda,TikTok_Ads,347.84,11.15,4703.89
2025-08-27,Moda,Meta_Ads,496.83,4.16,4030.88
2025-08-27,Eletronicos,TikTok_Ads,485.6,0.0,4539.07
2025-08-28,Esportes,Email_Marketing,157.61,7.87,2503.04
2025-08-28,Eletronicos,Email_Marketing,112.22,10.88,4082.11
2025-08-28,Casa_Decoracao,Email_Marketing,249.55,13.05,3631.82
2025-08-28,Eletronicos,Organico,0.0,27.33,3759.93
2025-08-28,Beleza_Saude,Meta_Ads,573.02,17.0,4661.57
2025-08-29,Casa_Decoracao,Organico,0.0,15.98,1673.72
2025-08-29,Beleza_Saude,Email_Marketing,219.96,12.32,2680.79
2025-08-29,Esportes,Google_Ads,760.95,15.31,6197.43
2025-08-29,Moda,Google_Ads,780.95,15.01,5688.72
2025-08-29,Esportes,Google_Ads,898.33,13.03,6078.33
2025-08-30,Beleza_Saude,Organico,0.0,15.63,2793.03
2025-08-30,Eletronicos,Email_Marketing,190.34,14.83,5580.13
2025-08-30,Eletronicos,Google_Ads,583.67,4.49,6089.04
2025-08-30,Casa_Decoracao,Meta_Ads,661.16,9.28,5593.04
2025-08-30,Beleza_Saude,TikTok_Ads,267.14,9.33,2971.7
2025-08-31,Eletronicos,Email_Marketing,88.64,9.95,4541.94
2025-08-31,Casa_Decoracao,TikTok_Ads,698.84,6.76,5359.73
2025-08-31,Moda,Meta_Ads,893.19,7.93,6947.35
2025-08-31,Casa_Decoracao,TikTok_Ads,615.4,5.53,5488.63
2025-08-31,Esportes,TikTok_Ads,425.74,13.79,4671.73
2025-08-31,Casa_Decoracao,Email_Marketing,195.0,4.32,4010.87
2025-09-01,Esportes,Organico,0.0,9.2,2311.73
2025-09-01,Beleza_Saude,Meta_Ads,671.41,13.81,4807.93
2025-09-01,Esportes,Meta_Ads,555.52,2.18,3882.55
2025-09-01,Esportes,Google_Ads,605.51,14.33,5392.14
2025-09-01,Esportes,Google_Ads,987.71,15.78,6122.37
2025-09-01,Casa_Decoracao,Organico,0.0,8.26,1949.4
2025-09-02,Moda,Meta_Ads,811.18,10.26,3893.34
2025-09-02,Beleza_Saude,Organico,0.0,11.22,2165.74
2025-09-02,Eletronicos,Meta_Ads,548.04,13.09,6173.86
2025-09-02,Moda,TikTok_Ads,496.9,14.06,4503.34
2025-09-02,Casa_Decoracao,Organico,0.0,18.9,2896.37
2025-09-03,Casa_Decoracao,Email_Marketing,173.43,16.79,2689.15
2025-09-03,Esportes,Email_Marketing,177.35,17.67,3465.08
2025-09-03,Moda,TikTok_Ads,551.97,11.34,4605.58
2025-09-03,Moda,TikTok_Ads,598.19,14.92,4966.43
2025-09-03,Beleza_Saude,Organico,0.0,4.45,2081.01
2025-09-03,Beleza_Saude,TikTok_Ads,403.58,13.92,2693.26
2025-09-04,Beleza_Saude,Email_Marketing,184.26,9.11,2514.79
2025-09-04,Moda,Email_Marketing,143.93,12.05,3653.71
2025-09-04,Casa_Decoracao,Meta_Ads,888.37,17.56,7293.72
2025-09-04,Moda,Organico,0.0,10.53,3287.31
2025-09-04,Eletronicos,Meta_Ads,847.43,15.71,6728.71
2025-09-04,Beleza_Saude,Google_Ads,591.68,13.16,3898.36
2025-09-05,Beleza_Saude,Meta_Ads,640.76,18.0,5021.96
2025-09-05,Esportes,Email_Marketing,248.15,4.54,3261.8
2025-09-05,Esportes,Google_Ads,710.91,13.17,6456.03
2025-09-05,Moda,Email_Marketing,218.06,12.27,4198.71
2025-09-06,Eletronicos,Meta_Ads,654.35,13.14,6603.27
2025-09-06,Beleza_Saude,Organico,0.0,10.0,2208.39
2025-09-06,Eletronicos,Google_Ads,900.93,12.43,6544.24
2025-09-06,Beleza_Saude,Organico,0.0,14.55,2542.73
2025-09-06,Eletronicos,Google_Ads,1014.2,9.55,5544.05
2025-09-07,Eletronicos,Organico,0.0,12.1,3800.79
2025-09-07,Moda,Email_Marketing,146.56,14.76,3642.79
2025-09-07,Esportes,Organico,0.0,11.41,2913.85
2025-09-07,Moda,Google_Ads,799.74,23.12,5359.3
2025-09-08,Esportes,Email_Marketing,163.07,15.84,3338.0
2025-09-08,Beleza_Saude,TikTok_Ads,589.73,18.75,5246.67
2025-09-08,Casa_Decoracao,TikTok_Ads,479.94,6.39,5295.84
2025-09-08,Beleza_Saude,Email_Marketing,141.09,9.63,2028.97
2025-09-09,Esportes,Meta_Ads,705.0,15.55,3696.57
2025-09-09,Beleza_Saude,TikTok_Ads,457.89,17.21,3983.26
2025-09-09,Eletronicos,Email_Marketing,128.23,10.74,4543.66
2025-09-09,Beleza_Saude,TikTok_Ads,477.55,11.59,3942.88
2025-09-10,Esportes,TikTok_Ads,378.3,6.58,4293.86
2025-09-10,Casa_Decoracao,Meta_Ads,992.2,15.82,7192.48
2025-09-10,Eletronicos,TikTok_Ads,521.2,9.38,6560.07
2025-09-10,Esportes,Organico,0.0,9.91,1750.52
2025-09-10,Casa_Decoracao,TikTok_Ads,412.04,15.21,4510.64
2025-09-10,Beleza_Saude,Email_Marketing,151.91,12.85,2032.76
2025-09-11,Beleza_Saude,Google_Ads,725.49,8.98,3358.5
2025-09-11,Casa_Decoracao,TikTok_Ads,463.23,6.56,4229.28
2025-09-11,Casa_Decoracao,TikTok_Ads,381.11,12.52,3927.32
2025-09-11,Eletronicos,Organico,0.0,14.49,2951.2
2025-09-11,Moda,Google_Ads,547.02,12.28,4263.43
2025-09-12,Esportes,Google_Ads,768.23,17.26,4801.11
2025-09-12,Esportes,Organico,0.0,8.42,2147.69
2025-09-12,Eletronicos,Google_Ads,736.37,13.65,6039.21
2025-09-12,Beleza_Saude,Email_Marketing,154.31,12.64,3076.13
2025-09-12,Moda,TikTok_Ads,473.65,16.16,5044.94
2025-09-13,Eletronicos,Email_Marketing,162.16,3.68,4528.59
2025-09-13,Casa_Decoracao,TikTok_Ads,449.27,9.61,5142.8
2025-09-13,Casa_Decoracao,Meta_Ads,549.22,16.26,3993.95
2025-09-13,Esportes,Meta_Ads,815.67,11.89,5237.0
2025-09-14,Moda,Meta_Ads,400.28,22.9,4655.2
2025-09-14,Casa_Decoracao,TikTok_Ads,637.05,14.83,4607.2
2025-09-14,Esportes,Meta_Ads,679.63,13.86,4032.85
2025-09-14,Casa_Decoracao,Google_Ads,857.6,17.7,5355.56
2025-09-14,Eletronicos,Email_Marketing,142.11,6.45,4092.3
2025-09-15,Esportes,Email_Marketing,162.15,11.99,3413.9
2025-09-15,Eletronicos,Email_Marketing,92.99,10.98,3306.72
2025-09-15,Moda,Email_Marketing,160.02,5.11,3237.39
2025-09-15,Eletronicos,TikTok_Ads,525.8,10.04,3916.14
2025-09-15,Eletronicos,Email_Marketing,212.34,9.51,3602.96
2025-09-15,Eletronicos,TikTok_Ads,595.15,15.99,6102.98
2025-09-16,Esportes,Google_Ads,641.34,14.22,5091.95
2025-09-16,Beleza_Saude,Google_Ads,717.2,10.86,6450.54
2025-09-16,Beleza_Saude,Meta_Ads,628.01,0.99,3975.79
2025-09-16,Moda,Email_Marketing,108.93,7.4,3560.48
2025-09-16,Beleza_Saude,TikTok_Ads,611.36,7.78,4071.23
2025-09-17,Eletronicos,Google_Ads,660.37,8.32,8217.93
2025-09-17,Esportes,Meta_Ads,807.06,19.12,5874.07
2025-09-17,Casa_Decoracao,Email_Marketing,136.84,16.53,3772.82
2025-09-17,Esportes,Organico,0.0,8.43,1824.45
2025-09-18,Eletronicos,Meta_Ads,530.01,6.12,6359.04
2025-09-18,Esportes,Google_Ads,675.45,6.74,5376.63
2025-09-18,Moda,TikTok_Ads,426.63,10.42,2971.75
2025-09-18,Esportes,TikTok_Ads,618.32,16.1,4844.6
2025-09-18,Eletronicos,Email_Marketing,92.72,18.05,4064.4
2025-09-18,Esportes,Organico,0.0,23.56,2297.02
2025-09-19,Casa_Decoracao,Email_Marketing,177.83,19.56,2712.12
2025-09-19,Moda,TikTok_Ads,627.68,16.11,5932.86
2025-09-19,Esportes,Organico,0.0,11.54,1731.31
2025-09-19,Beleza_Saude,Google_Ads,785.54,7.04,4499.49
2025-09-20,Casa_Decoracao,Organico,0.0,9.2,2198.03
2025-09-20,Casa_Decoracao,Organico,0.0,13.15,2736.18
2025-09-20,Eletronicos,Email_Marketing,142.6,0.0,3933.42
2025-09-20,Beleza_Saude,Email_Marketing,105.61,22.28,2824.63
2025-09-20,Casa_Decoracao,Meta_Ads,770.43,15.18,5819.41
2025-09-21,Moda,Organico,0.0,2.1,2677.8
2025-09-21,Beleza_Saude,Email_Marketing,171.13,11.19,2606.28
2025-09-21,Eletronicos,Google_Ads,717.57,9.3,5979.35
2025-09-21,Esportes,Meta_Ads,678.25,23.54,4688.23
2025-09-22,Esportes,Google_Ads,453.8,16.66,4641.44
2025-09-22,Casa_Decoracao,TikTok_Ads,675.93,12.01,5935.87
2025-09-22,Esportes,Email_Marketing,114.61,2.46,2386.94
2025-09-22,Moda,TikTok_Ads,474.26,13.8,5627.99
2025-09-22,Esportes,Meta_Ads,702.34,23.29,5462.46
2025-09-22,Casa_Decoracao,Organico,0.0,13.69,2744.78
2025-09-23,Moda,Meta_Ads,772.03,4.48,4455.22
2025-09-23,Beleza_Saude,Organico,0.0,19.85,2054.47
2025-09-23,Beleza_Saude,Organico,0.0,10.17,2558.46
2025-09-23,Eletronicos,Organico,0.0,15.03,3590.28
2025-09-24,Esportes,Email_Marketing,222.9,11.65,3207.29
2025-09-24,Moda,Google_Ads,831.48,14.9,4789.18
2025-09-24,Eletronicos,Google_Ads,846.08,6.85,6965.76
